Unnamed: 0,speaker,sentence,dialect,dialect_norm
d1261-u250,CBri1261,ich wais nìd sait das inen öppis,LU (Luzern),LU
d1261-u251,CBri1261,das ìsch e ländlerbueb gsii wo siner ziit d franzoose,LU (Luzern),LU
d1261-u252,CBri1261,wos mit de kanoone choo sind ùnd nidwalde hend welle erobere,LU (Luzern),LU
d1261-u255,CBri1261,het dää die bim alewääg in e faltsche wääg in es ggaracho ufegfürt,LU (Luzern),LU
d1261-u256,CBri1261,damits jòò nìt öppis händ chönne mache,LU (Luzern),LU
d1261-u257,CBri1261,ùnd si hende de verschòsse d franzoose,LU (Luzern),LU
d1261-u258,CBri1261,ùnd das ìsch für mììch den i dem momänt ìsch das für mììch es voorbìld gsii,LU (Luzern),LU
d1261-u259,CBri1261,ùnd ìch bi überzügt gsii aso as ich au de hitler chönt go umbrìnge um d schwiiz z rette,LU (Luzern),LU
d1261-u261,CBri1261,jòò das ìsch natüürli nìd drinneglääge gäled si,LU (Luzern),LU
d1261-u263,CBri1261,jò ùnd ìch hät au s gäld nìd ghaa fǜr de zùùg oder ùnd d gränze sìnd,LU (Luzern),LU
d1261-u267,CBri1261,hend echt die das nìd welle oder hetse si gliichgültig oder hends nur für sììch gluegt,LU (Luzern),LU
d1261-u270,CBri1261,vilìcht nìd welle oder,LU (Luzern),LU
d1261-u271,CBri1261,ich waiss nìd hets au lüüt,LU (Luzern),LU
d1261-u272,CBri1261,ich waiss es isch diskutiirt woorde üse milcher,LU (Luzern),LU
d1261-u273,CBri1261,dä het dè het natürlìch doo nò nìd gsait waas ùnd woo,LU (Luzern),LU
d1261-u274,CBri1261,dä het mit sinere kompanii ganz nòòch vo lozäärn,LU (Luzern),LU
d1261-u275,CBri1261,mǜsse landesverö̀ö̀ter verschiesse,LU (Luzern),LU
d1261-u276,CBri1261,döt waiss ich s isch bi de hèrgiswalderbrùgg obe gsii,LU (Luzern),LU
d1261-u277,CBri1261,ùnd das isch natürlìch en,LU (Luzern),LU
d1261-u278,CBri1261,ùnd er het üs gsait mer het nìd gwǜsst wèèr schiesst,LU (Luzern),LU
d1261-u279,CBri1261,mer hend alli mǜsse schtòò di ainte hend blìndi munizioon ghaa disi hend gschòsse,LU (Luzern),LU
d1261-u280,CBri1261,ùnd het nìd gwǜsst wèèr as ìsch aber au so öppis das het mìch,LU (Luzern),LU
d1261-u281,CBri1261,ìch ha nìd begrìffe as mer cha für gält,LU (Luzern),LU
d1261-u282,CBri1261,für gält sini haimet veròòte den oder wemmer uf de andere siite ghöört het de maggi vo frankriich,LU (Luzern),LU
d1261-u283,CBri1261,wì die alles risggiirt hend,LU (Luzern),LU
d1261-u284,CBri1261,um d haimet z rette oder mindeschtens gäge psatzer,LU (Luzern),LU
d1261-u285,CBri1261,ùnd tüütschland ìsch für mìch natüürlìch di grrooss de grroossi find gsii,LU (Luzern),LU
d1261-u286,CBri1261,ùnd schpö̀ö̀ter wos de,LU (Luzern),LU
d1261-u287,CBri1261,ändi chrieg wo mer gwǜsst hend d ameerikaaner die oder d ängländer die flüügid,LU (Luzern),LU
d1261-u288,CBri1261,oder di fliegende feschtige ùnd den hends dòch esoo alumiiniumschtraiffen abeglòò,LU (Luzern),LU
d1261-u289,CBri1261,ìch wais nǜm irgendwie für hend die scho radaar ghaa,LU (Luzern),LU
d1261-u291,CBri1261,joo,LU (Luzern),LU
d1261-u293,CBri1261,de hets het mer männgisch a moorge so radaarschtraiffe gfùnde,LU (Luzern),LU
d1261-u294,CBri1261,ùnd de het me gwǜsst s het alaarm ggää natüürlìch z nacht,LU (Luzern),LU
d1261-u295,CBri1261,aso alaarm ùnd de het me si de ghöört obedüre gòò,LU (Luzern),LU
d1261-u296,CBri1261,me het den ùnd mer sind au i chäller,LU (Luzern),LU
d1261-u297,CBri1261,me het de i chäller mǜsse,LU (Luzern),LU
d1261-u299,CBri1261,jòjòo jòjòò,LU (Luzern),LU
d1261-u300,CBri1261,verdùnkle ùnd i chäller het mer ämel mìr sind alli dò obe,LU (Luzern),LU
d1261-u301,CBri1261,sind alli i d chäller ggange lùftschùzchäller,LU (Luzern),LU
d1261-u304,CBri1261,nai alli mitenand,LU (Luzern),LU
d1261-u306,CBri1261,aso miir hend im huus füüf mir hend natüürlìch auui hend e huuffe chìnd ghaa,LU (Luzern),LU
d1261-u307,CBri1261,mir sind um di drissg lüüt gsii vomene füüffamiliehuus,LU (Luzern),LU
d1261-u308,CBri1261,de ìsch zum biischpil en behìnderete bueb gsii,LU (Luzern),LU
d1261-u309,CBri1261,ùnd de het mer de dää gmainsam het nìd chönne lauffe het me de dää mǜsse abeträäge,LU (Luzern),LU
d1261-u310,CBri1261,dä isch glèèmt gsii,LU (Luzern),LU
d1261-u311,CBri1261,aso das sìnd sache wo aim aifech bliibid,LU (Luzern),LU
d1261-u317,CBri1261,mit ròss ùnd wage,LU (Luzern),LU
d1261-u318,CBri1261,jòò är het das nur i miner mueter gsait,LU (Luzern),LU
d1261-u319,CBri1261,ùnd miir hend de d mueter het das üüs gsait aber under schwaigepflicht oder,LU (Luzern),LU
d1261-u320,CBri1261,me het aifech s gfüül ghaa dä balz,LU (Luzern),LU
d1261-u321,CBri1261,ìsch vom muetataal gsii dä balz het sich veränderet,LU (Luzern),LU
d1261-u322,CBri1261,dä ìsch aifach nǜm de gliich,LU (Luzern),LU
d1261-u323,CBri1261,ùnd er ìsch immer nät gsii mit üüs ùnd er ìsch aifecht,LU (Luzern),LU
d1261-u324,CBri1261,ìsch aifecht öpper ander gsii,LU (Luzern),LU
d1261-u326,CBri1261,nǜmme fröölìch er het immer pfiffe wen er choo ìsch,LU (Luzern),LU
d1261-u327,CBri1261,ùnd doo het er au är hets ròss dörffe phaalten äbe für de milcherwage,LU (Luzern),LU
d1261-u328,CBri1261,ùnd er het au verzelt das si scheff,LU (Luzern),LU
d1261-u329,CBri1261,mit den andere ròss het mǜsse iirüke,LU (Luzern),LU
d1261-u330,CBri1261,ùnd das ròss het de uusgschlage,LU (Luzern),LU
d1261-u331,CBri1261,ùnd het den dä inhaber vo de molkerei,LU (Luzern),LU
d1261-u332,CBri1261,beschlaag a chopf tööt,LU (Luzern),LU
d1261-u333,CBri1261,ùnd het mer zum bischpil de grabschtai nòchhäär nòcheme jòòr ìsch de de grabschtai gsii,LU (Luzern),LU
d1261-u334,CBri1261,fǜr dasch e junge maa gsii i de driissger,LU (Luzern),LU
d1261-u335,CBri1261,es ròss wo am helm schmökt,LU (Luzern),LU
d1261-u336,CBri1261,das het ich ha vilìcht immer seer vil bildlech,LU (Luzern),LU
d1261-u337,CBri1261,mini iidrǜk sind immer wisuel gsii,LU (Luzern),LU
d1261-u338,CBri1261,ùnd das ìsch das ìsch aim aifach oder zùm bischpil noch em chrieg,LU (Luzern),LU
d1261-u339,CBri1261,wo di fòttene cho sind de mussoliini mit sinere fründin,LU (Luzern),LU
d1261-u340,CBri1261,mit sim wais nǜm ìch wais nǜm wi si ghaisse,LU (Luzern),LU
d1261-u343,CBri1261,uufghänkt a de füess,LU (Luzern),LU
d1261-u344,CBri1261,ùnd zwoor ganz nòòch ab de gränze si hend jò wellen i d schwiz,LU (Luzern),LU
d1261-u345,CBri1261,ùnd de di vili phoole wo choo sind i d schwiiz,LU (Luzern),LU
d1261-u346,CBri1261,womer de ghöört hend di bouid schtròòsse,LU (Luzern),LU
d1261-u347,CBri1261,ù de ìsch aim wider de suweròff z sinn choo aifach,LU (Luzern),LU
d1261-u348,CBri1261,ìch glaube i der innerschwiiz sim miir dòò vǜu mee,LU (Luzern),LU
d1261-u349,CBri1261,sensilibiirt gsii uf so sache,LU (Luzern),LU
d1261-u350,CBri1261,oder de gothard ìsch nooch gsii s redüi,LU (Luzern),LU
d1261-u351,CBri1261,mer het gwǜsst in samichlause hinde,LU (Luzern),LU
d1261-u352,CBri1261,träffid sììch di hööchen ofiziir,LU (Luzern),LU
d1261-u353,CBri1261,aso òfiziel het mes nìd gwǜsst het dòch überal die blakaat ghaa,LU (Luzern),LU
d1261-u354,CBri1261,wèèr nicht schwaigt schaadet der haimaat,LU (Luzern),LU
d1261-u355,CBri1261,ùnd mir hend dö̀rffe klassewiis go di lezde schããsse luege,LU (Luzern),LU
d1261-u356,CBri1261,ùnd i de wùcheschau voruus,LU (Luzern),LU
d1261-u357,CBri1261,het me gsee e schwizerfaane,LU (Luzern),LU
d1261-u358,CBri1261,woo schuufle ùnd pìkel usschoo sind,LU (Luzern),LU
d1261-u359,CBri1261,anbauschlacht,LU (Luzern),LU
d1261-u361,CBri1261,seer jò,LU (Luzern),LU
d1261-u362,CBri1261,jòò aso ùnd mer het vo brueder chlaus gredt natüürlech,LU (Luzern),LU
d1261-u363,CBri1261,woo üüs de sìcher hìlfft,LU (Luzern),LU
d1261-u364,CBri1261,ùnd ìch glaube mer ìsch wider e chlii mee i d chile,LU (Luzern),LU
d1261-u365,CBri1261,aso mììr chìnd mer sind sowi soo,LU (Luzern),LU
d1261-u368,CBri1261,si sägids,LU (Luzern),LU
d1261-u369,CBri1261,mer jò ùnd,LU (Luzern),LU
d1261-u370,CBri1261,ùnd i sekundaarschuel het me de mǜsse vo dòò,LU (Luzern),LU
d1261-u371,CBri1261,über d seebrugg bis is mosegg ue uf em,LU (Luzern),LU
d1261-u372,CBri1261,lìnggen uufer hets kes sekundaarschuelhuus ggää,LU (Luzern),LU
d1261-u376,CBri1261,auso me het nìd me isch nìd groossartig aaglait gsii mììr sowi soo nìd mit,LU (Luzern),LU
d1261-u377,CBri1261,mit viir chìnd oder das nìd soo,LU (Luzern),LU
d1261-u378,CBri1261,ùnd ìch ha immer mǜsse d schue nòcheträäge ich bi di chlinscht gsii ha di chlinschte füess ghaa,LU (Luzern),LU
d1261-u379,CBri1261,s het au houzböde ggää di hend e chli lenger ghebt,LU (Luzern),LU
d1261-u380,CBri1261,ùnd ai leereri,LU (Luzern),LU
d1261-u381,CBri1261,das han ich dère nie verzòge,LU (Luzern),LU
d1261-u382,CBri1261,ìmmer wen ìch d holzbö̀den aagha haa han ìch mǜssen a d wandtafele füre ùnd mit dene holz,LU (Luzern),LU
d1261-u383,CBri1261,bö̀de im schuelhuus nò im mosegg das het immer trablet ùnd ìch has gfǜǜl ghaa die het immer fröid ghaa a dem,LU (Luzern),LU
d1261-u384,CBri1261,die het mìch richtig usgränzt dur daas,LU (Luzern),LU
d1261-u385,CBri1261,dur daas trable ùnd doorùm han ìch waarschinlìch jeze e chlii e schuetigg,LU (Luzern),LU
d1261-u386,CBri1261,ìch haa jòò aso ìch wet säge,LU (Luzern),LU
d1261-u387,CBri1261,heh es paar toze hani,LU (Luzern),LU
d1261-u388,CBri1261,ìch han jez aifech fröid a wùnderschööne schue,LU (Luzern),LU
d1261-u389,CBri1261,ùnd gliich ìschs mir ggange mit em broot,LU (Luzern),LU
d1261-u390,CBri1261,mir hend vir chìnd sim mir gsii,LU (Luzern),LU
d1261-u391,CBri1261,hemer ìmmer z weenig broot ghaa di frau oben a üüs het ìmmer z weenig flaisch ghaa,LU (Luzern),LU
d1261-u392,CBri1261,ùnd mir hend ire den flaischmäärkli ggää s ìsch als razioniirt gsii,LU (Luzern),LU
d1261-u393,CBri1261,ùnd hend defüür brootmärkli überchoo,LU (Luzern),LU
d1261-u394,CBri1261,ùnd den simmer au go ääri lääse,LU (Luzern),LU
d1261-u396,CBri1261,bi de puure ääre lääse jò,LU (Luzern),LU
d1261-u398,CBri1261,ùnd de zeerscht het de puur sälber ùnd de nò öpper ùnd mìr sìnd den di drìtte gsii,LU (Luzern),LU
d1261-u399,CBri1261,ùnd was den nò föör ploben isch het me de chönne brìnge ùnd määl,LU (Luzern),LU
d1261-u400,CBri1261,lò maale das ìsch natüürlech s beschte broot gsii oder,LU (Luzern),LU
d1261-u401,CBri1261,den zur zit hets jò au häärdöpfubroot gää,LU (Luzern),LU
d1261-u402,CBri1261,ùnd das het de männgisch sogaar fääde zòge,LU (Luzern),LU
d1261-u403,CBri1261,ùnd doorùm bin ìch au hüt no ne fèrtige broottiger,LU (Luzern),LU
d1261-u404,CBri1261,schue ùnd broot das ìsch wòòrschinlech s überbliibsel vo de chriegsziit,LU (Luzern),LU
d1261-u408,CBri1261,die e d schwöschter ìsch es jòòr elter ùnd de hani nò drei jüngeri brüedere,LU (Luzern),LU
d1261-u409,CBri1261,ainen isch eerscht im füfeviirzgi im januaar uf d wält choo,LU (Luzern),LU
d1261-u410,CBri1261,ùnd di groossi sach ìsch gsii de hem mir fǜr dä sügling,LU (Luzern),LU
d1261-u411,CBri1261,het mini mueter nò fürne halbe monet,LU (Luzern),LU
d1261-u412,CBri1261,läbesmittelgupòn überchoo,LU (Luzern),LU
d1261-u413,CBri1261,oder me het jò für als märkli pruucht ùnd für dä halb monet,LU (Luzern),LU
d1261-u414,CBri1261,hets de wòòrschinlìch miuch ggää oder soo,LU (Luzern),LU
d1261-u415,CBri1261,für waas waisi uf jede fal e halbe monet,LU (Luzern),LU
d1261-u416,CBri1261,zuesäzlìchi läbesmittelgupõõ dasch natüürlech öppis gsìì,LU (Luzern),LU
d1261-u417,CBri1261,ùnd mi vatter het mir hend e husgarte ghaa mer sind dò i dem kwartiir,LU (Luzern),LU
d1261-u418,CBri1261,het me nò gäärte ghaa het scho seer früe sojaboone pflanzt,LU (Luzern),LU
d1261-u419,CBri1261,dasch natürlech es volwärtigs mittu gsii,LU (Luzern),LU
d1261-u420,CBri1261,aiwiiss ùnd so aijer hets jò nùr,LU (Luzern),LU
d1261-u421,CBri1261,in in form vo määl nò ggää,LU (Luzern),LU
d1261-u422,CBri1261,aipulfer ùnd aso broot hem mìr ìmmer z weenig ghaa,LU (Luzern),LU
d1261-u423,CBri1261,das mus ìch säge s flaisch wäär nò ggange,LU (Luzern),LU
d1261-u425,CBri1261,seer vǜu mit häärdöpfu uf iggs aarte härdöpfu,LU (Luzern),LU
d1261-u426,CBri1261,riis het mer weenig ghaa,LU (Luzern),LU
d1261-u427,CBri1261,schoggi au nìd so,LU (Luzern),LU
d1261-u428,CBri1261,aber mer het de beeri ghaa verschìdeni beeri i de im gaarten ùnd,LU (Luzern),LU
d1261-u429,CBri1261,härdöpfu vìu vìu härdöpfu,LU (Luzern),LU
d1261-u430,CBri1261,ha sogaar nò nes alts rezäptheft,LU (Luzern),LU
d1261-u431,CBri1261,ùnd süüdfrücht hets keni ggää,LU (Luzern),LU
d1261-u432,CBri1261,a de fasnacht het mer schtat òrgangsche,LU (Luzern),LU
d1261-u433,CBri1261,wi sis jez vilìcht wider hets us schtoo òrangsche ggää,LU (Luzern),LU
d1261-u434,CBri1261,het de fritschivatter het de schtroorangschen usegrürt s het jò keni ggää,LU (Luzern),LU
d1261-u436,CBri1261,schtrooballe jò,LU (Luzern),LU
d1261-u437,CBri1261,òrangsch gfèrbti wobii s papiir het mer de wider mǜsse zämesamle,LU (Luzern),LU
d1261-u438,CBri1261,me het,LU (Luzern),LU
d1261-u439,CBri1261,ùnd d chäller dene het mer gsait d aarbetslòòsechischte,LU (Luzern),LU
d1261-u440,CBri1261,s hend jò de seer vil d arbet verloore,LU (Luzern),LU
d1261-u441,CBri1261,ùnd den het mer alles was alumiinium blääch iise het mer gsamlet,LU (Luzern),LU
d1261-u442,CBri1261,ùnd das ìsch de doo scho widerverwärtet woorde,LU (Luzern),LU
d1261-u447,CBri1261,miir hend glosst jò,LU (Luzern),LU
d1261-u449,CBri1261,me het gfrògt s wòrùm s ìsch vor allem s wòrùm gsii,LU (Luzern),LU
d1261-u450,CBri1261,ùnd ììch ha nie begrìffe,LU (Luzern),LU
d1261-u451,CBri1261,as mer äbe dä hitler,LU (Luzern),LU
d1261-u452,CBri1261,as me dòò nit aifech gòòt ùnd dä erlediget ùnd de wär alles guet gsii,LU (Luzern),LU
d1261-u453,CBri1261,aso jò,LU (Luzern),LU
d1261-u455,CBri1261,jòjòo äbe die waisse roose,LU (Luzern),LU
d1261-u456,CBri1261,dä wil ich äbe s gfǜǜl ghaa ha dä mǜs ììch go umbrìnge,LU (Luzern),LU
d1261-u457,CBri1261,das mües ich de chrieriseppli het d franzoosen au i d irri gfürt,LU (Luzern),LU
d1261-u458,CBri1261,ùnd die phoole wo de inechoo sìnd vo dem het mer ghört,LU (Luzern),LU
d1261-u459,CBri1261,die phoole die hend de dò schtròòsse pouet,LU (Luzern),LU
d1261-u460,CBri1261,ùnd mer het scho au mitǜberchoo,LU (Luzern),LU
d1261-u461,CBri1261,grad di lezde schããsse das ìsch natüürlech,LU (Luzern),LU
d1261-u462,CBri1261,gganz iidrǜklìch gsii i dem auter für nes chìnd,LU (Luzern),LU
d1261-u463,CBri1261,das mer die nìd alli oder d mariluiis,LU (Luzern),LU
d1261-u464,CBri1261,di flǜchtlingschìnd ùnd deet ääne sìnd,LU (Luzern),LU
d1261-u465,CBri1261,die vonmoos wo det äne gwoont hend die hend de,LU (Luzern),LU
d1261-u466,CBri1261,flǜchtlingschìnd uufgnò ùnd die sìnd de zu üüs i d schuel choo,LU (Luzern),LU
d1261-u468,CBri1261,frankriich,LU (Luzern),LU
d1261-u469,CBri1261,voowiegend frankriich,LU (Luzern),LU
d1261-u471,CBri1261,aini ìsch glaub vo ruõõ gsii,LU (Luzern),LU
d1261-u472,CBri1261,ùnd so vil ìch waiss ìsch deet au vil bombardiirt woorde,LU (Luzern),LU
d1261-u473,CBri1261,ìch ha natüürli deet nò nìd französisch chönne i de,LU (Luzern),LU
d1261-u474,CBri1261,viirte klass ùnd sii hend nìd guet tüütsch chönne,LU (Luzern),LU
d1261-u475,CBri1261,aber die sind bi üüs,LU (Luzern),LU
d1261-u476,CBri1261,eerfǜrchtig het me die chìnd aagluegt oder,LU (Luzern),LU
d1261-u477,CBri1261,ùnd d schòggi ìsch au razioniirt gsii ùnd ìch waiss nò,LU (Luzern),LU
d1261-u478,CBri1261,ìmmer öppe hets hem mir e chli schòggi ghaa wil,LU (Luzern),LU
d1261-u479,CBri1261,we mi vatter e zǜriziitig awègg überchoo het am baanhoofkiosk,LU (Luzern),LU
d1261-u480,CBri1261,het er gsait ìch hät gärn e zǜriziitig awègg,LU (Luzern),LU
d1261-u481,CBri1261,ùnd den ìsch de deet e schòggi dinne gsii oni märkli,LU (Luzern),LU
d1261-u482,CBri1261,oder s het jò für als mòòlziiteggupõõ pruucht,LU (Luzern),LU
d1261-u483,CBri1261,aso am sùntig we mer isch go schpaziere hets es sirüpli ggää,LU (Luzern),LU
d1261-u484,CBri1261,ùnd wen är eso mit viir chìnd uftraabet ìsch,LU (Luzern),LU
d1261-u485,CBri1261,het si de männgisch es weggli dezue oni mòòlziteggupõõ ggää,LU (Luzern),LU
d1261-u487,CBri1261,in in meggen ìsch mer gsii mer ìsch,LU (Luzern),LU
d1261-u488,CBri1261,ùf hèrgiswììl das sind so die suntigsschpaziirgäng gsii,LU (Luzern),LU
d1261-u489,CBri1261,ùnd die wìrtene hend aim de,LU (Luzern),LU
d1261-u490,CBri1261,s weggli wos ggää het dezue amene suntig,LU (Luzern),LU
d1261-u491,CBri1261,oni oni märkli ggää,LU (Luzern),LU
d1261-u493,CBri1261,schwarz jò jòjòò schwarz,LU (Luzern),LU
d1261-u494,CBri1261,aber äbe de het mer ghöört vo de schwarzhändler vor allem im friburgische,LU (Luzern),LU
d1261-u495,CBri1261,die hend gschlachdet so vil ass hend chönne ùnd dass,LU (Luzern),LU
d1261-u496,CBri1261,mer het scho ìnnerhalb vo de schwiiz viles ghöört,LU (Luzern),LU
d1261-u498,CBri1261,us de ziitige,LU (Luzern),LU
d1261-u500,CBri1261,oder ìch natüürli de scho chönne s ìsch bi üüs diskutiirt woorde,LU (Luzern),LU
d1261-u503,CBri1261,doo ìsch s no d lozäärner nöischti gsii,LU (Luzern),LU
d1261-u504,CBri1261,d lozäärner nöischti,LU (Luzern),LU
d1261-u505,CBri1261,jò das ìsch di grööschti gsii ùnd zǜriziitig het er öppe kauft am wuchenändi,LU (Luzern),LU
d1261-u506,CBri1261,ùnd mer hend vil au d nòòchrichte glòsst,LU (Luzern),LU
d1261-u508,CBri1261,jò nìd de sin han ìch nìd unbedingt ganz,LU (Luzern),LU
d1261-u509,CBri1261,aber dää toon dass dass het dä toon das gschrei,LU (Luzern),LU
d1261-u510,CBri1261,das ìsch natüürlech,LU (Luzern),LU
d1261-u511,CBri1261,aso de hitler dää das ìsch für mìch ganz klaar gsii de mus mer erledige,LU (Luzern),LU
d1261-u517,CBri1261,jòò si hend mìr daas hend irgend,LU (Luzern),LU
d1261-u518,CBri1261,eerschtens gsait das das apsolut ummöglech ìsch,LU (Luzern),LU
d1261-u519,CBri1261,ìch ha doch ke pass ùnd nüüt ghaa ùnd si hend mìr de erkläärt,LU (Luzern),LU
d1261-u520,CBri1261,imne guete sìn ìch würd gschiider,LU (Luzern),LU
d1261-u521,CBri1261,dòò bliibe ùnd luege as ìch dòò chön hälffe,LU (Luzern),LU
d1261-u522,CBri1261,den det usse haig ìch ke schããsse wen nìd emòl die,LU (Luzern),LU
d1261-u523,CBri1261,die wo sich de schpö̀ö̀ter gäge hitler gschtelt hend,LU (Luzern),LU
d1261-u524,CBri1261,die sind jò de alli au umpròòcht woorde,LU (Luzern),LU
d1261-u527,CBri1261,nanai nanai das het mǜsse ghaim sii,LU (Luzern),LU
d1261-u528,CBri1261,oder das ìsch natüürlech ghaimdienscht,LU (Luzern),LU
d1261-u529,CBri1261,oder mi vatter ìsch jò au gleerte telegrafischt gsii,LU (Luzern),LU
d1261-u530,CBri1261,ìch hät den nò s gfǜǜl ghaa är chönt deet use telegrafiere ùnd ìch chiem den,LU (Luzern),LU
d1261-u531,CBri1261,as mer mììch ùnd so das ìsch natüürlech,LU (Luzern),LU
d1261-u532,CBri1261,idee gsii aber,LU (Luzern),LU
d1261-u533,CBri1261,au vo oder wo mer den gmèrkt het dass ìrgendwie isebaanzǜǜg dùùr d schwiiz gönd,LU (Luzern),LU
d1261-u535,CBri1261,woo di tüütsche nòch itaalie möglicherwiis waffe gliferet hend,LU (Luzern),LU
d1261-u536,CBri1261,das het mer irgendwie so ghöört,LU (Luzern),LU
d1261-u538,CBri1261,das wais ìch nüm genau ìch wais das nüm genau,LU (Luzern),LU
d1261-u539,CBri1261,ìsch daas vom änglische sänder choo,LU (Luzern),LU
d1261-u540,CBri1261,oder wohäär mi vatter,LU (Luzern),LU
d1261-u541,CBri1261,di imfermazioone ghaa het,LU (Luzern),LU
d1261-u542,CBri1261,aber das s het aim aifach beschäffdiget,LU (Luzern),LU
d1261-u543,CBri1261,ùnd mer het au eerlìch gsait mer het au,LU (Luzern),LU
d1261-u544,CBri1261,doo scho ghöört vo konzentrazioonslaager,LU (Luzern),LU
d1261-u547,CBri1261,vo flǜchtling wo choo sìnd,LU (Luzern),LU
d1261-u548,CBri1261,ùnd miini tante ìch han e tante ghaa die ìsch in ängland gsii,LU (Luzern),LU
d1261-u549,CBri1261,ùnd die ìsch mit em aller letschde schìff,LU (Luzern),LU
d1261-u550,CBri1261,wo nò gfaaren ìsch ìsch die nò ǜber e kanaal choo ùnd ìsch de i d èmèssaa,LU (Luzern),LU
d1261-u552,CBri1261,das ìsch dää,LU (Luzern),LU
d1261-u553,CBri1261,hilfsdienscht gsii wo d fraue,LU (Luzern),LU
d1261-u554,CBri1261,ggange sìnd für d flǜchtlingsbetröijig,LU (Luzern),LU
d1261-u556,CBri1261,ìsch si vo ängland nò choo,LU (Luzern),LU
d1261-u558,CBri1261,jòò jawol,LU (Luzern),LU
d1261-u559,CBri1261,ùnd het de dòò ke schteu ghaa,LU (Luzern),LU
d1261-u560,CBri1261,ùnd de sìnd de uugforderet woorde hälferinne,LU (Luzern),LU
d1261-u561,CBri1261,i der armee äbe en art e frauehìlfsdienscht,LU (Luzern),LU
d1261-u562,CBri1261,aber nìd milidäärisch sondern zum hälffe,LU (Luzern),LU
d1261-u563,CBri1261,ùnd sii ìsch den i de flǜchtlingsbetröijig gsii ùnd si het natüürlech det seer seer vil ghöört,LU (Luzern),LU
d1261-u565,CBri1261,nai in grindelwald ùnd,LU (Luzern),LU
d1261-u566,CBri1261,wo ìsch si nò gsii glaub im wältsche nöime,LU (Luzern),LU
d1261-u567,CBri1261,ùnd de wen si de die hend de armbìndene ghaa,LU (Luzern),LU
d1261-u568,CBri1261,ùnd wen si uurlaub ghaa het het si öppe verzelt,LU (Luzern),LU
